date,KOSPI200,KOSPI,KOSPI200ex
2014-06-03,262.22 ,2008.56 ,2105.84 
2014-06-04,262.22 ,2008.56 ,2105.84 
2014-06-05,260.56 ,1995.48 ,2096.39 
2014-06-06,260.56 ,1995.48 ,2096.39 
2014-06-07,260.56 ,1995.48 ,2096.39 
2014-06-08,260.56 ,1995.48 ,2096.39 
2014-06-09,259.68 ,1990.04 ,2096.89 
2014-06-10,262.64 ,2011.80 ,2115.19 
2014-06-11,262.62 ,2014.67 ,2132.52 
2014-06-12,262.01 ,2011.65 ,2141.70 
2014-06-13,258.75 ,1990.85 ,2136.36 
2014-06-14,258.75 ,1990.85 ,2136.36 
2014-06-15,258.75 ,1990.85 ,2136.36 
2014-06-16,259.43 ,1993.59 ,2134.84 
2014-06-17,260.43 ,2001.55 ,2139.48 
2014-06-18,258.70 ,1989.49 ,2132.87 
2014-06-19,258.83 ,1992.03 ,2137.10 
2014-06-20,255.31 ,1968.07 ,2138.18 
2014-06-21,255.31 ,1968.07 ,2138.18 
2014-06-22,255.31 ,1968.07 ,2138.18 
2014-06-23,256.77 ,1974.92 ,2126.89 
2014-06-24,259.75 ,1994.35 ,2122.75 
2014-06-25,258.16 ,1981.77 ,2106.77 
2014-06-26,260.03 ,1995.05 ,2116.13 
2014-06-27,258.78 ,1988.51 ,2120.82 
2014-06-28,258.78 ,1988.51 ,2120.82 
2014-06-29,258.78 ,1988.51 ,2120.82 
2014-06-30,260.56 ,2002.21 ,2134.55 
2014-07-01,259.74 ,1999.00 ,2154.54 
2014-07-02,262.04 ,2015.28 ,2168.96 
2014-07-03,261.13 ,2010.97 ,2179.36 
2014-07-04,260.63 ,2009.66 ,2185.43 
2014-07-05,260.63 ,2009.66 ,2185.43 
2014-07-06,260.63 ,2009.66 ,2185.43 
2014-07-07,259.95 ,2005.12 ,2184.64 
2014-07-08,259.93 ,2006.66 ,2195.37 
2014-07-09,258.87 ,2000.50 ,2201.91 
2014-07-10,259.17 ,2002.84 ,2204.44 
2014-07-11,256.72 ,1988.74 ,2207.98 
2014-07-12,256.72 ,1988.74 ,2207.98 
2014-07-13,256.72 ,1988.74 ,2207.98 
2014-07-14,257.27 ,1993.88 ,2220.74 
2014-07-15,260.40 ,2012.72 ,2216.10 
2014-07-16,260.82 ,2013.48 ,2201.38 
2014-07-17,261.93 ,2020.90 ,2203.08 
2014-07-18,261.66 ,2019.42 ,2203.82 
2014-07-19,261.66 ,2019.42 ,2203.82 
2014-07-20,261.66 ,2019.42 ,2203.82 
2014-07-21,261.51 ,2018.50 ,2205.29 
2014-07-22,262.86 ,2028.93 ,2217.34 
2014-07-23,262.56 ,2028.32 ,2225.83 
2014-07-24,262.72 ,2026.62 ,2205.79 
2014-07-25,263.47 ,2033.85 ,2221.70 
2014-07-26,263.47 ,2033.85 ,2221.70 
2014-07-27,263.47 ,2033.85 ,2221.70 
2014-07-28,265.53 ,2048.81 ,2224.52 
2014-07-29,268.01 ,2061.97 ,2203.69 
2014-07-30,271.17 ,2082.61 ,2206.77 
2014-07-31,269.68 ,2076.12 ,2209.20 
2014-08-01,268.56 ,2073.10 ,2224.45 
2014-08-02,268.56 ,2073.10 ,2224.45 
2014-08-03,268.56 ,2073.10 ,2224.45 
2014-08-04,269.65 ,2080.42 ,2236.65 
2014-08-05,267.63 ,2066.26 ,2227.46 
2014-08-06,266.60 ,2060.73 ,2225.90 
2014-08-07,265.64 ,2054.51 ,2229.57 
2014-08-08,262.02 ,2031.10 ,2221.39 
2014-08-09,262.02 ,2031.10 ,2221.39 
2014-08-10,262.02 ,2031.10 ,2221.39 
2014-08-11,263.32 ,2039.37 ,2222.48 
2014-08-12,263.34 ,2041.47 ,2226.69 
2014-08-13,265.91 ,2062.36 ,2247.22 
2014-08-14,265.88 ,2063.22 ,2252.26 
2014-08-15,265.88 ,2063.22 ,2252.26 
2014-08-16,265.88 ,2063.22 ,2252.26 
2014-08-17,265.88 ,2063.22 ,2252.26 
2014-08-18,264.24 ,2053.13 ,2262.56 
2014-08-19,266.62 ,2071.14 ,2274.31 
2014-08-20,266.79 ,2072.78 ,2271.44 
2014-08-21,262.53 ,2044.21 ,2267.73 
2014-08-22,264.26 ,2056.70 ,2275.48 
2014-08-23,264.26 ,2056.70 ,2275.48 
2014-08-24,264.26 ,2056.70 ,2275.48 
2014-08-25,264.46 ,2060.89 ,2291.52 
2014-08-26,265.14 ,2068.05 ,2306.74 
2014-08-27,265.88 ,2074.93 ,2318.45 
2014-08-28,266.19 ,2075.76 ,2318.00 
2014-08-29,265.41 ,2068.54 ,2312.85 
2014-08-30,265.41 ,2068.54 ,2312.85 
2014-08-31,265.41 ,2068.54 ,2312.85 
2014-09-01,265.27 ,2067.86 ,2307.57 
2014-09-02,262.61 ,2051.58 ,2308.84 
2014-09-03,262.27 ,2051.20 ,2315.06 
2014-09-04,263.19 ,2056.26 ,2309.68 
2014-09-05,262.09 ,2049.41 ,2317.71 
2014-09-06,262.09 ,2049.41 ,2317.71 
2014-09-07,262.09 ,2049.41 ,2317.71 
2014-09-08,262.09 ,2049.41 ,2317.71 
2014-09-09,262.09 ,2049.41 ,2317.71 
2014-09-10,262.09 ,2049.41 ,2317.71 
2014-09-11,259.80 ,2034.16 ,2320.16 
2014-09-12,261.39 ,2041.86 ,2304.11 
2014-09-13,261.39 ,2041.86 ,2304.11 
2014-09-14,261.39 ,2041.86 ,2304.11 
2014-09-15,260.56 ,2035.82 ,2289.34 
2014-09-16,261.45 ,2042.92 ,2300.37 
2014-09-17,264.01 ,2062.61 ,2316.49 
2014-09-18,261.72 ,2047.74 ,2318.73 
2014-09-19,262.31 ,2053.82 ,2336.76 
2014-09-20,262.31 ,2053.82 ,2336.76 
2014-09-21,262.31 ,2053.82 ,2336.76 
2014-09-22,260.15 ,2039.27 ,2330.56 
2014-09-23,258.49 ,2028.91 ,2326.33 
2014-09-24,258.88 ,2035.64 ,2346.44 
2014-09-25,258.46 ,2034.11 ,2348.32 
2014-09-26,258.33 ,2031.64 ,2348.40 
2014-09-27,258.33 ,2031.64 ,2348.40 
2014-09-28,258.33 ,2031.64 ,2348.40 
2014-09-29,257.95 ,2026.60 ,2333.17 
2014-09-30,256.77 ,2020.09 ,2339.28 
2014-10-01,252.81 ,1991.54 ,2315.29 
2014-10-02,250.06 ,1976.16 ,2333.25 
2014-10-03,250.06 ,1976.16 ,2333.25 
2014-10-04,250.06 ,1976.16 ,2333.25 
2014-10-05,250.06 ,1976.16 ,2333.25 
2014-10-06,249.19 ,1968.39 ,2321.29 
2014-10-07,249.93 ,1972.91 ,2320.97 
2014-10-08,248.36 ,1965.25 ,2327.77 
2014-10-09,248.36 ,1965.25 ,2327.77 
2014-10-10,245.06 ,1940.92 ,2299.80 
2014-10-11,245.06 ,1940.92 ,2299.80 
2014-10-12,245.06 ,1940.92 ,2299.80 
2014-10-13,244.18 ,1927.21 ,2250.32 
2014-10-14,244.47 ,1929.25 ,2264.22 
2014-10-15,243.87 ,1925.91 ,2273.52 
2014-10-16,242.79 ,1918.83 ,2270.52 
2014-10-17,239.84 ,1900.66 ,2268.59 
2014-10-18,239.84 ,1900.66 ,2268.59 
2014-10-19,239.84 ,1900.66 ,2268.59 
2014-10-20,243.90 ,1930.06 ,2292.25 
2014-10-21,241.48 ,1915.28 ,2292.05 
2014-10-22,244.12 ,1936.97 ,2325.16 
2014-10-23,243.38 ,1931.65 ,2327.25 
2014-10-24,242.91 ,1925.69 ,2305.77 
2014-10-25,242.91 ,1925.69 ,2305.77 
2014-10-26,242.91 ,1925.69 ,2305.77 
2014-10-27,243.89 ,1931.97 ,2312.98 
2014-10-28,243.30 ,1925.68 ,2303.31 
2014-10-29,248.64 ,1961.17 ,2310.47 
2014-10-30,248.84 ,1958.93 ,2297.47 
2014-10-31,250.45 ,1964.43 ,2283.94 
2014-11-01,250.45 ,1964.43 ,2283.94 
2014-11-02,250.45 ,1964.43 ,2283.94 
2014-11-03,248.69 ,1952.97 ,2275.60 
2014-11-04,246.51 ,1935.19 ,2241.44 
2014-11-05,245.86 ,1931.43 ,2236.48 
2014-11-06,247.19 ,1936.48 ,2214.81 
2014-11-07,247.39 ,1939.87 ,2222.77 
2014-11-08,247.39 ,1939.87 ,2222.77 
2014-11-09,247.39 ,1939.87 ,2222.77 
2014-11-10,250.64 ,1958.23 ,2209.39 
2014-11-11,250.45 ,1963.00 ,2229.59 
2014-11-12,251.26 ,1967.27 ,2233.36 
2014-11-13,250.11 ,1960.51 ,2235.10 
2014-11-14,248.18 ,1945.14 ,2215.21 
2014-11-15,248.18 ,1945.14 ,2215.21 
2014-11-16,248.18 ,1945.14 ,2215.21 
2014-11-17,248.30 ,1943.63 ,2205.97 
2014-11-18,250.65 ,1967.01 ,2254.15 
2014-11-19,250.33 ,1966.87 ,2267.17 
2014-11-20,248.96 ,1958.04 ,2279.83 
2014-11-21,249.90 ,1964.84 ,2278.40 
2014-11-22,249.90 ,1964.84 ,2278.40 
2014-11-23,249.90 ,1964.84 ,2278.40 
2014-11-24,252.34 ,1978.54 ,2276.36 
2014-11-25,251.72 ,1980.21 ,2305.79 
2014-11-26,252.00 ,1980.84 ,2302.65 
2014-11-27,253.30 ,1982.09 ,2261.89 
2014-11-28,253.70 ,1980.78 ,2225.87 
2014-11-29,253.70 ,1980.78 ,2225.87 
2014-11-30,253.70 ,1980.78 ,2225.87 
2014-12-01,251.59 ,1965.22 ,2216.36 
2014-12-02,251.41 ,1965.83 ,2232.03 
2014-12-03,251.65 ,1969.91 ,2246.50 
2014-12-04,254.06 ,1986.61 ,2250.54 
2014-12-05,254.24 ,1986.62 ,2243.68 
2014-12-06,254.24 ,1986.62 ,2243.68 
2014-12-07,254.24 ,1986.62 ,2243.68 
2014-12-08,253.71 ,1978.95 ,2221.80 
2014-12-09,253.21 ,1970.95 ,2194.77 
2014-12-10,249.35 ,1945.56 ,2191.12 
2014-12-11,245.54 ,1916.59 ,2172.30 
2014-12-12,246.44 ,1921.71 ,2155.46 
2014-12-13,246.44 ,1921.71 ,2155.46 
2014-12-14,246.44 ,1921.71 ,2155.46 
2014-12-15,246.27 ,1920.36 ,2151.17 
2014-12-16,244.43 ,1904.13 ,2134.16 
2014-12-17,243.72 ,1900.16 ,2136.86 
2014-12-18,243.82 ,1897.50 ,2107.38 
2014-12-19,247.96 ,1929.98 ,2152.44 
2014-12-20,247.96 ,1929.98 ,2152.44 
2014-12-21,247.96 ,1929.98 ,2152.44 
2014-12-22,249.70 ,1943.12 ,2159.85 
2014-12-23,249.06 ,1939.02 ,2159.25 
2014-12-24,250.07 ,1946.61 ,2169.42 
2014-12-25,250.07 ,1946.61 ,2169.42 
2014-12-26,250.05 ,1948.16 ,2177.70 
2014-12-27,250.05 ,1948.16 ,2177.70 
2014-12-28,250.05 ,1948.16 ,2177.70 
2014-12-29,246.30 ,1927.86 ,2203.74 
2014-12-30,244.05 ,1915.59 ,2219.46 
2014-12-31,244.05 ,1915.59 ,2219.46 
2015-01-01,244.05 ,1915.59 ,2219.46 
2015-01-02,244.79 ,1926.44 ,2271.51 
2015-01-03,244.79 ,1926.44 ,2271.51 
2015-01-04,244.79 ,1926.44 ,2271.51 
2015-01-05,244.26 ,1915.75 ,2222.59 
2015-01-06,239.93 ,1882.45 ,2188.86 
2015-01-07,240.53 ,1883.83 ,2171.79 
2015-01-08,243.94 ,1904.65 ,2176.39 
2015-01-09,246.05 ,1924.70 ,2216.68 
2015-01-10,246.05 ,1924.70 ,2216.68 
2015-01-11,246.05 ,1924.70 ,2216.68 
2015-01-12,245.70 ,1920.95 ,2202.09 
2015-01-13,246.29 ,1917.14 ,2159.21 
2015-01-14,245.99 ,1913.66 ,2160.07 
2015-01-15,245.76 ,1914.14 ,2169.69 
2015-01-16,242.22 ,1888.13 ,2148.12 
2015-01-17,242.22 ,1888.13 ,2148.12 
2015-01-18,242.22 ,1888.13 ,2148.12 
2015-01-19,244.78 ,1902.62 ,2133.37 
2015-01-20,247.24 ,1918.31 ,2127.46 
2015-01-21,248.59 ,1921.23 ,2097.14 
2015-01-22,248.47 ,1920.82 ,2086.34 
2015-01-23,250.32 ,1936.09 ,2112.59 
2015-01-24,250.32 ,1936.09 ,2112.59 
2015-01-25,250.32 ,1936.09 ,2112.59 
2015-01-26,250.14 ,1935.68 ,2118.06 
2015-01-27,252.20 ,1952.40 ,2137.23 
2015-01-28,252.21 ,1961.58 ,2191.96 
2015-01-29,250.46 ,1951.02 ,2190.55 
2015-01-30,249.88 ,1949.26 ,2191.55 
2015-01-31,249.88 ,1949.26 ,2191.55 
2015-02-01,249.88 ,1949.26 ,2191.55 
2015-02-02,250.61 ,1952.68 ,2181.64 
2015-02-03,250.38 ,1951.96 ,2190.59 
2015-02-04,251.60 ,1962.79 ,2208.89 
2015-02-05,249.78 ,1952.84 ,2209.98 
2015-02-06,250.16 ,1955.52 ,2211.92 
2015-02-07,250.16 ,1955.52 ,2211.92 
2015-02-08,250.16 ,1955.52 ,2211.92 
2015-02-09,249.26 ,1947.00 ,2189.68 
2015-02-10,247.66 ,1935.86 ,2180.42 
2015-02-11,248.40 ,1945.70 ,2213.79 
2015-02-12,247.71 ,1941.63 ,2206.62 
2015-02-13,249.76 ,1957.50 ,2231.38 
2015-02-14,249.76 ,1957.50 ,2231.38 
2015-02-15,249.76 ,1957.50 ,2231.38 
2015-02-16,249.81 ,1958.23 ,2250.79 
2015-02-17,250.37 ,1961.45 ,2248.29 
2015-02-18,250.37 ,1961.45 ,2248.29 
2015-02-19,250.37 ,1961.45 ,2248.29 
2015-02-20,250.37 ,1961.45 ,2248.29 
2015-02-21,250.37 ,1961.45 ,2248.29 
2015-02-22,250.37 ,1961.45 ,2248.29 
2015-02-23,250.80 ,1968.39 ,2269.53 
2015-02-24,251.28 ,1976.12 ,2304.32 
2015-02-25,252.96 ,1990.47 ,2325.97 
2015-02-26,252.93 ,1993.08 ,2350.13 
2015-02-27,251.46 ,1985.80 ,2366.78 
2015-02-28,251.46 ,1985.80 ,2366.78 
2015-03-01,251.46 ,1985.80 ,2366.78 
2015-03-02,253.65 ,1996.81 ,2357.94 
2015-03-03,254.50 ,2001.38 ,2351.44 
2015-03-04,254.31 ,1998.29 ,2349.62 
2015-03-05,254.16 ,1998.38 ,2355.03 
2015-03-06,255.96 ,2012.94 ,2370.59 
2015-03-07,255.96 ,2012.94 ,2370.59 
2015-03-08,255.96 ,2012.94 ,2370.59 
2015-03-09,252.77 ,1992.82 ,2372.71 
2015-03-10,251.75 ,1984.77 ,2365.10 
2015-03-11,252.16 ,1980.83 ,2332.10 
2015-03-12,250.28 ,1970.59 ,2348.30 
2015-03-13,252.18 ,1985.79 ,2364.79 
2015-03-14,252.18 ,1985.79 ,2364.79 
2015-03-15,252.18 ,1985.79 ,2364.79 
2015-03-16,252.44 ,1987.33 ,2372.99 
2015-03-17,258.18 ,2029.91 ,2388.72 
2015-03-18,258.22 ,2028.45 ,2386.34 
2015-03-19,258.99 ,2037.89 ,2403.40 
2015-03-20,258.70 ,2037.24 ,2416.85 
2015-03-21,258.70 ,2037.24 ,2416.85 
2015-03-22,258.70 ,2037.24 ,2416.85 
2015-03-23,258.95 ,2036.59 ,2413.93 
2015-03-24,259.16 ,2041.37 ,2435.56 
2015-03-25,258.94 ,2042.81 ,2455.70 
2015-03-26,255.99 ,2022.56 ,2440.69 
2015-03-27,255.54 ,2019.80 ,2442.57 
2015-03-28,255.54 ,2019.80 ,2442.57 
2015-03-29,255.54 ,2019.80 ,2442.57 
2015-03-30,256.10 ,2030.04 ,2488.30 
2015-03-31,257.28 ,2041.03 ,2515.32 
2015-04-01,254.97 ,2028.45 ,2543.03 
2015-04-02,254.99 ,2029.07 ,2552.69 
2015-04-03,256.75 ,2045.42 ,2586.14 
2015-04-04,256.75 ,2045.42 ,2586.14 
2015-04-05,256.75 ,2045.42 ,2586.14 
2015-04-06,256.93 ,2046.43 ,2605.14 
2015-04-07,256.88 ,2047.03 ,2604.19 
2015-04-08,258.51 ,2059.26 ,2624.32 
2015-04-09,258.33 ,2058.87 ,2631.87 
2015-04-10,261.95 ,2087.76 ,2662.27 
2015-04-11,261.95 ,2087.76 ,2662.27 
2015-04-12,261.95 ,2087.76 ,2662.27 
2015-04-13,263.48 ,2098.92 ,2678.60 
2015-04-14,265.57 ,2111.72 ,2667.98 
2015-04-15,265.77 ,2119.96 ,2686.49 
2015-04-16,268.45 ,2139.90 ,2693.54 
2015-04-17,268.28 ,2143.50 ,2717.07 
2015-04-18,268.28 ,2143.50 ,2717.07 
2015-04-19,268.28 ,2143.50 ,2717.07 
2015-04-20,268.55 ,2146.71 ,2717.99 
2015-04-21,268.17 ,2144.79 ,2724.24 
2015-04-22,268.64 ,2143.89 ,2695.08 
2015-04-23,272.59 ,2173.41 ,2679.80 
2015-04-24,271.05 ,2159.80 ,2662.95 
2015-04-25,271.05 ,2159.80 ,2662.95 
2015-04-26,271.05 ,2159.80 ,2662.95 
2015-04-27,270.05 ,2157.54 ,2695.50 
2015-04-28,268.55 ,2147.67 ,2684.56 
2015-04-29,268.03 ,2142.63 ,2682.72 
2015-04-30,266.42 ,2127.17 ,2662.03 
2015-05-01,266.42 ,2127.17 ,2662.03 
2015-05-02,266.42 ,2127.17 ,2662.03 
2015-05-03,266.42 ,2127.17 ,2662.03 
2015-05-04,267.33 ,2132.23 ,2644.98 
2015-05-05,267.33 ,2132.23 ,2644.98 
2015-05-06,264.03 ,2104.58 ,2600.68 
2015-05-07,262.47 ,2091.00 ,2598.52 
2015-05-08,260.81 ,2085.52 ,2638.38 
2015-05-09,260.81 ,2085.52 ,2638.38 
2015-05-10,260.81 ,2085.52 ,2638.38 
2015-05-11,261.49 ,2097.38 ,2685.06 
2015-05-12,261.42 ,2096.77 ,2684.81 
2015-05-13,263.25 ,2114.16 ,2698.94 
2015-05-14,263.69 ,2120.33 ,2731.19 
2015-05-15,261.33 ,2106.50 ,2733.17 
2015-05-16,261.33 ,2106.50 ,2733.17 
2015-05-17,261.33 ,2106.50 ,2733.17 
2015-05-18,261.97 ,2113.72 ,2737.34 
2015-05-19,262.92 ,2120.85 ,2752.18 
2015-05-20,265.36 ,2139.54 ,2777.98 
2015-05-21,262.66 ,2122.81 ,2787.83 
2015-05-22,266.03 ,2146.10 ,2792.08 
2015-05-23,266.03 ,2146.10 ,2792.08 
2015-05-24,266.03 ,2146.10 ,2792.08 
2015-05-25,266.03 ,2146.10 ,2792.08 
2015-05-26,265.41 ,2143.50 ,2788.50 
2015-05-27,260.16 ,2107.50 ,2769.84 
2015-05-28,260.06 ,2110.89 ,2795.56 
2015-05-29,260.39 ,2114.80 ,2804.89 
2015-05-30,260.39 ,2114.80 ,2804.89 
2015-05-31,260.39 ,2114.80 ,2804.89 
2015-06-01,258.74 ,2102.37 ,2801.89 
2015-06-02,256.29 ,2078.64 ,2756.10 
2015-06-03,254.11 ,2063.16 ,2750.32 
2015-06-04,255.47 ,2072.86 ,2762.91 
2015-06-05,254.94 ,2068.10 ,2758.61 
2015-06-06,254.94 ,2068.10 ,2758.61 
2015-06-07,254.94 ,2068.10 ,2758.61 
2015-06-08,254.21 ,2065.19 ,2774.71 
2015-06-09,253.51 ,2064.03 ,2798.63 
2015-06-10,252.11 ,2051.32 ,2783.25 
2015-06-11,252.32 ,2056.61 ,2798.35 
2015-06-12,251.66 ,2052.17 ,2800.04 
2015-06-13,251.66 ,2052.17 ,2800.04 
2015-06-14,251.66 ,2052.17 ,2800.04 
2015-06-15,250.74 ,2042.32 ,2771.46 
2015-06-16,248.49 ,2028.72 ,2770.03 
2015-06-17,249.08 ,2034.86 ,2794.42 
2015-06-18,249.67 ,2041.88 ,2802.24 
2015-06-19,249.84 ,2046.96 ,2834.09 
2015-06-20,249.84 ,2046.96 ,2834.09 
2015-06-21,249.84 ,2046.96 ,2834.09 
2015-06-22,250.99 ,2055.16 ,2845.74 
2015-06-23,254.52 ,2081.20 ,2875.83 
2015-06-24,254.94 ,2085.53 ,2890.73 
2015-06-25,253.80 ,2085.06 ,2934.34 
2015-06-26,254.48 ,2090.26 ,2943.51 
2015-06-27,254.48 ,2090.26 ,2943.51 
2015-06-28,254.48 ,2090.26 ,2943.51 
2015-06-29,251.26 ,2060.49 ,2896.35 
2015-06-30,252.27 ,2074.20 ,2925.26 
2015-07-01,255.07 ,2097.89 ,2967.69 
2015-07-02,255.50 ,2107.33 ,3011.26 
2015-07-03,254.66 ,2104.41 ,3024.53 
2015-07-04,254.66 ,2104.41 ,3024.53 
2015-07-05,254.66 ,2104.41 ,3024.53 
2015-07-06,248.30 ,2053.93 ,2976.59 
2015-07-07,248.05 ,2040.29 ,2877.53 
2015-07-08,244.94 ,2016.21 ,2859.01 
2015-07-09,246.77 ,2027.81 ,2851.61 
2015-07-10,246.83 ,2031.17 ,2865.55 
2015-07-11,246.83 ,2031.17 ,2865.55 
2015-07-12,246.83 ,2031.17 ,2865.55 
2015-07-13,249.84 ,2061.52 ,2936.55 
2015-07-14,248.64 ,2059.23 ,2975.64 
2015-07-15,249.65 ,2072.91 ,3025.32 
2015-07-16,251.47 ,2087.89 ,3056.27 
2015-07-17,250.23 ,2076.79 ,3052.10 
2015-07-18,250.23 ,2076.79 ,3052.10 
2015-07-19,250.23 ,2076.79 ,3052.10 
2015-07-20,248.91 ,2073.31 ,3075.64 
2015-07-21,250.35 ,2083.62 ,3082.37 
2015-07-22,247.88 ,2064.73 ,3064.84 
2015-07-23,247.31 ,2065.07 ,3091.05 
2015-07-24,244.91 ,2045.96 ,3078.60 
2015-07-25,244.91 ,2045.96 ,3078.60 
2015-07-26,244.91 ,2045.96 ,3078.60 
2015-07-27,244.98 ,2038.81 ,3011.03 
2015-07-28,245.21 ,2039.10 ,3017.36 
2015-07-29,245.97 ,2037.62 ,2954.69 
2015-07-30,243.61 ,2019.03 ,2919.26 
2015-07-31,244.30 ,2030.16 ,2952.44 
2015-08-01,244.30 ,2030.16 ,2952.44 
2015-08-02,244.30 ,2030.16 ,2952.44 
2015-08-03,241.48 ,2008.49 ,2924.03 
2015-08-04,243.55 ,2027.99 ,2983.84 
2015-08-05,243.12 ,2029.76 ,3024.50 
2015-08-06,240.04 ,2013.29 ,3051.72 
2015-08-07,239.79 ,2010.23 ,3055.70 
2015-08-08,239.79 ,2010.23 ,3055.70 
2015-08-09,239.79 ,2010.23 ,3055.70 
2015-08-10,239.18 ,2003.17 ,3043.76 
2015-08-11,237.91 ,1986.65 ,2986.32 
2015-08-12,237.24 ,1975.47 ,2928.68 
2015-08-13,237.32 ,1983.46 ,2972.35 
2015-08-14,237.32 ,1983.46 ,2972.35 
2015-08-15,237.32 ,1983.46 ,2972.35 
2015-08-16,237.32 ,1983.46 ,2972.35 
2015-08-17,235.37 ,1968.52 ,2936.41 
2015-08-18,235.20 ,1956.26 ,2872.90 
2015-08-19,234.27 ,1939.38 ,2808.15 
2015-08-20,231.59 ,1914.55 ,2763.29 
2015-08-21,227.14 ,1876.07 ,2689.53 
2015-08-22,227.14 ,1876.07 ,2689.53 
2015-08-23,227.14 ,1876.07 ,2689.53 
2015-08-24,221.53 ,1829.81 ,2619.02 
2015-08-25,223.07 ,1846.63 ,2683.92 
2015-08-26,227.71 ,1894.09 ,2775.72 
2015-08-27,228.94 ,1908.00 ,2804.65 
2015-08-28,232.35 ,1937.67 ,2850.96 
2015-08-29,232.35 ,1937.67 ,2850.96 
2015-08-30,232.35 ,1937.67 ,2850.96 
2015-08-31,232.80 ,1941.49 ,2849.84 
2015-09-01,229.55 ,1914.23 ,2804.73 
2015-09-02,229.91 ,1915.22 ,2799.08 
2015-09-03,230.40 ,1915.53 ,2791.11 
2015-09-04,227.90 ,1886.04 ,2699.35 
2015-09-05,227.90 ,1886.04 ,2699.35 
2015-09-06,227.90 ,1886.04 ,2699.35 
2015-09-07,227.31 ,1883.22 ,2698.79 
2015-09-08,227.76 ,1878.68 ,2641.88 
2015-09-09,234.40 ,1934.20 ,2720.77 
2015-09-10,237.18 ,1962.11 ,2765.04 
2015-09-11,233.74 ,1941.37 ,2796.57 
2015-09-12,233.74 ,1941.37 ,2796.57 
2015-09-13,233.74 ,1941.37 ,2796.57 
2015-09-14,233.06 ,1931.46 ,2760.61 
2015-09-15,233.59 ,1937.56 ,2776.35 
2015-09-16,238.78 ,1975.45 ,2811.87 
2015-09-17,239.29 ,1976.49 ,2803.63 
2015-09-18,241.12 ,1995.95 ,2861.30 
2015-09-19,241.12 ,1995.95 ,2861.30 
2015-09-20,241.12 ,1995.95 ,2861.30 
2015-09-21,236.72 ,1964.68 ,2848.83 
2015-09-22,238.68 ,1982.06 ,2872.84 
2015-09-23,234.26 ,1944.64 ,2824.66 
2015-09-24,234.26 ,1947.10 ,2838.31 
2015-09-25,233.79 ,1942.85 ,2829.84 
2015-09-26,233.79 ,1942.85 ,2829.84 
2015-09-27,233.79 ,1942.85 ,2829.84 
2015-09-28,233.79 ,1942.85 ,2829.84 
2015-09-29,233.79 ,1942.85 ,2829.84 
2015-09-30,236.71 ,1962.81 ,2825.51 
2015-10-01,238.62 ,1979.32 ,2848.13 
2015-10-02,237.15 ,1969.68 ,2850.57 
2015-10-03,237.15 ,1969.68 ,2850.57 
2015-10-04,237.15 ,1969.68 ,2850.57 
2015-10-05,237.98 ,1978.25 ,2868.02 
2015-10-06,240.18 ,1990.65 ,2858.53 
2015-10-07,243.52 ,2005.84 ,2820.63 
2015-10-08,246.02 ,2019.53 ,2801.13 
2015-10-09,246.02 ,2019.53 ,2801.13 
2015-10-10,246.02 ,2019.53 ,2801.13 
2015-10-11,246.02 ,2019.53 ,2801.13 
2015-10-12,246.49 ,2021.63 ,2793.27 
2015-10-13,246.04 ,2019.05 ,2787.10 
2015-10-14,244.94 ,2009.55 ,2770.44 
2015-10-15,247.89 ,2033.27 ,2803.70 
2015-10-16,247.37 ,2030.26 ,2808.53 
2015-10-17,247.37 ,2030.26 ,2808.53 
2015-10-18,247.37 ,2030.26 ,2808.53 
2015-10-19,247.47 ,2030.27 ,2808.82 
2015-10-20,248.53 ,2039.36 ,2833.49 
2015-10-21,249.25 ,2042.98 ,2820.49 
2015-10-22,247.22 ,2023.00 ,2771.39 
2015-10-23,249.41 ,2040.40 ,2794.31 
2015-10-24,249.41 ,2040.40 ,2794.31 
2015-10-25,249.41 ,2040.40 ,2794.31 
2015-10-26,250.36 ,2048.08 ,2797.76 
2015-10-27,250.04 ,2044.65 ,2789.34 
2015-10-28,249.79 ,2042.51 ,2788.12 
2015-10-29,248.93 ,2034.16 ,2786.29 
2015-10-30,249.41 ,2029.47 ,2751.40 
2015-10-31,249.41 ,2029.47 ,2751.40 
2015-11-01,249.41 ,2029.47 ,2751.40 
2015-11-02,250.60 ,2035.24 ,2730.66 
2015-11-03,252.12 ,2048.40 ,2746.21 
2015-11-04,252.33 ,2052.77 ,2761.82 
2015-11-05,251.79 ,2049.41 ,2778.98 
2015-11-06,250.25 ,2041.07 ,2802.83 
2015-11-07,250.25 ,2041.07 ,2802.83 
2015-11-08,250.25 ,2041.07 ,2802.83 
2015-11-09,249.21 ,2025.70 ,2745.66 
2015-11-10,245.86 ,1996.59 ,2687.55 
2015-11-11,245.86 ,1997.27 ,2699.08 
2015-11-12,245.14 ,1993.36 ,2702.98 
2015-11-13,242.71 ,1973.29 ,2674.09 
2015-11-14,242.71 ,1973.29 ,2674.09 
2015-11-15,242.71 ,1973.29 ,2674.09 
2015-11-16,238.87 ,1943.02 ,2632.29 
2015-11-17,241.26 ,1963.58 ,2669.61 
2015-11-18,241.44 ,1962.88 ,2642.60 
2015-11-19,244.79 ,1988.91 ,2670.27 
2015-11-20,244.80 ,1989.86 ,2677.41 
2015-11-21,244.80 ,1989.86 ,2677.41 
